page_name,value,is_exclusion,detailed_type,spend_per_target,page_id
Alliance for a Better Minnesota,The Dr. Oz Show,TRUE,INTERESTS,187032.65925138205,27670195475
Alliance for a Better Minnesota,Chris Pratt,TRUE,INTERESTS,187032.65925138205,27670195475
Alliance for a Better Minnesota,Ted Nugent,TRUE,INTERESTS,187032.65925138205,27670195475
Alliance for a Better Minnesota,Objectivism (Ayn Rand),TRUE,INTERESTS,187032.65925138205,27670195475
Planned Parenthood of Minnesota Political Action Fund,Roseanne Barr,TRUE,INTERESTS,185326.57814910947,45169169993
Planned Parenthood of Minnesota Political Action Fund,Duck Dynasty,TRUE,INTERESTS,185326.57814910947,45169169993
Planned Parenthood of Minnesota Political Action Fund,Clint Eastwood,TRUE,INTERESTS,185326.57814910947,45169169993
Planned Parenthood of Minnesota Political Action Fund,Joe Rogan,TRUE,INTERESTS,185326.57814910947,45169169993
Planned Parenthood of Minnesota Political Action Fund,Kid Rock,TRUE,INTERESTS,185326.57814910947,45169169993
Planned Parenthood of Minnesota Political Action Fund,Gloc-9,TRUE,INTERESTS,185326.57814910947,45169169993
Planned Parenthood of Minnesota Political Action Fund,Chuck Norris,TRUE,INTERESTS,184326.59681015054,45169169993
Planned Parenthood of Minnesota Political Action Fund,Elon Musk,TRUE,INTERESTS,184326.59681015054,45169169993
Planned Parenthood of Minnesota Political Action Fund,Barstool Sports,TRUE,INTERESTS,184326.59681015054,45169169993
Pfizer,Ted Nugent,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Anarchy Online,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Tori Kelly,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Billy Joel,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Rob Schneider,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Jessica Biel,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,NASCAR,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Warren Buffett,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Elon Musk,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Dave Ramsey,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Robert Kiyosaki,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,Pete Evans,TRUE,INTERESTS,178386.16198302998,314499212242
Pfizer,NASCAR Nation,TRUE,INTERESTS,178386.16198302998,314499212242
Catherine Cortez Masto,Joe Rogan,TRUE,INTERESTS,177920.32409931018,933921763326425
House Majority PAC,Social change,TRUE,INTERESTS,176161.77478575878,228754857151053
Priorities USA,Management,TRUE,DEMOGRAPHICS,173664.38589946306,319306375177850
Voter Formation Project,NPR,TRUE,INTERESTS,170481.54201438485,101147562054748
Do Good Chicken,Vegetarian cuisine,TRUE,INTERESTS,167634.85017082174,100104419147228
Illinois Forward,Toby Keith,TRUE,INTERESTS,166972.57112426724,100299569445396
Illinois Forward,NASCAR,TRUE,INTERESTS,166972.57112426724,100299569445396
Illinois Forward,Joe Rogan,TRUE,INTERESTS,166972.57112426724,100299569445396
Catherine Cortez Masto,Kid Rock,TRUE,INTERESTS,165970.6985253868,933921763326425
Planned Parenthood Action,Clint Eastwood,TRUE,INTERESTS,162580.2420392506,8934429638
Planned Parenthood Action,Kid Rock,TRUE,INTERESTS,162580.2420392506,8934429638
Planned Parenthood Action,Joe Rogan,TRUE,INTERESTS,162580.2420392506,8934429638
Illinois Forward,Ted Nugent,TRUE,INTERESTS,161673.04521464312,100299569445396
Captain Mark Kelly,Joe Rogan,TRUE,INTERESTS,161353.19188052684,163148530407080
Voter Formation Project,Fox Broadcasting Company,TRUE,INTERESTS,161256.54002209942,101147562054748
Voter Formation Project,NPR's Weekend Edition,TRUE,INTERESTS,161256.54002209942,101147562054748
AFSCME,Joe Rogan,TRUE,INTERESTS,158704.24179358938,6165653060
Alliance for a Better Minnesota,Dana White,TRUE,INTERESTS,156091.3880911694,27670195475
House Majority PAC,Hunting,TRUE,INTERESTS,154112.60919332434,228754857151053
Citizens For Sanity,Veganism,TRUE,INTERESTS,153998.86849251093,107013225481098
Catherine Cortez Masto,Tim Tebow,TRUE,INTERESTS,153224.1032466513,933921763326425
Catherine Cortez Masto,Duck Dynasty,TRUE,INTERESTS,153224.1032466513,933921763326425
LCV Victory Fund,Duck Dynasty,TRUE,INTERESTS,152019.0902473777,171287339973880
Do Good Chicken,Vegetarian Times,TRUE,INTERESTS,149346.89524210803,100104419147228
Illinois Forward,Roseanne Barr,TRUE,INTERESTS,146481.27694022108,100299569445396
Kathy Hochul,Hunting,TRUE,INTERESTS,145317.18671371622,87023326103
Kathy Hochul,Fox Broadcasting Company,TRUE,INTERESTS,144892.27745432817,87023326103
Kathy Hochul,Petroleum,TRUE,INTERESTS,144892.27745432817,87023326103
How to Vote,PBS,TRUE,INTERESTS,141500.27586563793,103026384819654
Do Good Chicken,Veganism,TRUE,INTERESTS,139809.93702718665,100104419147228
Stand Up America,Petroleum,TRUE,INTERESTS,139530.40388869794,169597416843751
ACLU,Blue Bloods (TV series),TRUE,INTERESTS,138491.87887232253,18982436812
ACLU,Bass Pro Shops,TRUE,INTERESTS,138491.87887232253,18982436812
ACLU,NASCAR,TRUE,INTERESTS,138491.87887232253,18982436812
ACLU,Harley-Davidson,TRUE,INTERESTS,138491.87887232253,18982436812
ACLU,Toby Keith,TRUE,INTERESTS,138491.87887232253,18982436812
Captain Mark Kelly,Saturday Night Live,TRUE,INTERESTS,136691.73242260786,163148530407080
Captain Mark Kelly,Joe Rogan Questions Everything,TRUE,INTERESTS,136691.73242260786,163148530407080
Captain Mark Kelly,Kid Rock,TRUE,INTERESTS,136691.73242260786,163148530407080
LCV Victory Fund,Kid Rock,TRUE,INTERESTS,136353.33991676386,171287339973880
Voter Formation Project,Country music,TRUE,INTERESTS,130325.11687196275,101147562054748
Arizona Democratic Party,Fox Broadcasting Company,TRUE,INTERESTS,129170.74343272547,26006662641
Arizona Democratic Party,Kid Rock,TRUE,INTERESTS,129170.74343272547,26006662641
Arizona Democratic Party,Trucking,TRUE,INTERESTS,129170.74343272547,26006662641
Arizona Democratic Party,Auto racing,TRUE,INTERESTS,129170.74343272547,26006662641
AFSCME,Objectivism (Ayn Rand),TRUE,INTERESTS,126882.28140839713,6165653060
AFSCME,Ayn Rand,TRUE,INTERESTS,126882.28140839713,6165653060
AFSCME,Joe Rogan Questions Everything,TRUE,INTERESTS,126882.28140839713,6165653060
AFSCME,Rupert Murdoch,TRUE,INTERESTS,126882.28140839713,6165653060
AFSCME,Steve Doocy,TRUE,INTERESTS,126882.28140839713,6165653060
AFSCME,Brian Kilmeade,TRUE,INTERESTS,126882.28140839713,6165653060
Pfizer,Hunting,TRUE,INTERESTS,126402.90014741596,314499212242
Pfizer,Fishing,TRUE,INTERESTS,126402.90014741596,314499212242
Voter Formation Project,Toby Keith,TRUE,INTERESTS,125795.49080388047,101147562054748
Voter Formation Project,Keith Urban,TRUE,INTERESTS,125795.49080388047,101147562054748
Voter Formation Project,Brad Paisley,TRUE,INTERESTS,125795.49080388047,101147562054748
Voter Formation Project,Brooks & Dunn,TRUE,INTERESTS,125795.49080388047,101147562054748
Voter Formation Project,Tim McGraw,TRUE,INTERESTS,125795.49080388047,101147562054748
Voter Formation Project,Garth Brooks,TRUE,INTERESTS,125795.49080388047,101147562054748
Pfizer,Fox News,TRUE,DEMOGRAPHICS,125513.32028712986,314499212242
Pfizer,American Preppers Network,TRUE,INTERESTS,125513.32028712986,314499212242
Pfizer,Doomsday Preppers,TRUE,INTERESTS,125513.32028712986,314499212242
Pfizer,"Farming, Fishing and Forestry",TRUE,DEMOGRAPHICS,125513.32028712986,314499212242
Hulu,Hulu,TRUE,DEMOGRAPHICS,124295.69082205513,6500552187
LCV Victory Fund,Blue Bloods (TV series),TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,Granger Smith,TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,Swamp People,TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,military channel,TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,Brantley Gilbert,TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,Military history,TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,Garth Brooks,TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,NCIS (TV series),TRUE,INTERESTS,123822.80165363905,171287339973880
LCV Victory Fund,Girls with guns,TRUE,INTERESTS,123822.80165363905,171287339973880
House Majority PAC,Deer hunting,TRUE,INTERESTS,122425.43552750017,228754857151053
Catherine Cortez Masto,Chick-fil-A,TRUE,INTERESTS,119446.70575761414,933921763326425
Catherine Cortez Masto,Fox News,TRUE,DEMOGRAPHICS,117540.32646372545,933921763326425
Kathy Hochul,Trucking,TRUE,INTERESTS,117100.29589545241,87023326103
How to Vote,Fox Broadcasting Company,TRUE,INTERESTS,113523.7241343621,103026384819654
How to Vote,NPR's Weekend Edition,TRUE,INTERESTS,113523.7241343621,103026384819654
Minnesota Values Campaign,Joe Rogan Questions Everything,TRUE,INTERESTS,111404.05221579617,251769592193596
Minnesota Values Campaign,Fox News,TRUE,DEMOGRAPHICS,111404.05221579617,251769592193596
Minnesota Values Campaign,Joe Rogan,TRUE,INTERESTS,111404.05221579617,251769592193596
PushBlack,Phil Robertson,TRUE,INTERESTS,111328.60120483751,1600352356914768
House Majority PAC,Joe Rogan,TRUE,INTERESTS,109555.05810025257,228754857151053
ACLU,Duck Dynasty,TRUE,INTERESTS,109103.03274544027,18982436812
The Collective PAC,Petroleum industry,TRUE,INTERESTS,108987.32906758529,1667638686847579
The Collective PAC,Kappa Alpha Order,TRUE,INTERESTS,108987.32906758529,1667638686847579
The Collective PAC,Joe Rogan,TRUE,INTERESTS,108987.32906758529,1667638686847579
The Collective PAC,Kid Rock,TRUE,INTERESTS,108987.32906758529,1667638686847579
The Collective PAC,Sigma Alpha Epsilon,TRUE,INTERESTS,108987.32906758529,1667638686847579
The Collective PAC,Big-game hunting,TRUE,INTERESTS,108987.32906758529,1667638686847579
The Collective PAC,Golf,TRUE,INTERESTS,108987.32906758529,1667638686847579
Red Wine and Blue,Fox News,TRUE,DEMOGRAPHICS,108831.43454898857,769672130075351
New Hampshire Democratic Party,Trucking,TRUE,INTERESTS,104690.33859810175,205826147784
New Hampshire Democratic Party,Ted Nugent,TRUE,INTERESTS,104690.33859810175,205826147784
New Hampshire Democratic Party,Hunting,TRUE,INTERESTS,104690.33859810175,205826147784
Better Colorado Alliance,Duck Dynasty,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Gloc-9,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Brian Kilmeade,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Chubbies,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Chuck Norris,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Colt Ford,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Joe Rogan,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Ted Nugent,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Larry the Cable Guy,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Joe Rogan Questions Everything,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,Dustin Lynch,TRUE,INTERESTS,102346.98414325823,102131864854032
Better Colorado Alliance,NASCAR,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Kid Rock,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Elisabeth Hasselbeck,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Mossy Oak,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,RaeLynn,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Koch Industries,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Toby Keith,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Steve Doocy,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Clint Eastwood,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Roseanne Barr,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Barstool Sports,TRUE,INTERESTS,100872.82321936692,102131864854032
Better Colorado Alliance,Lady Antebellum,TRUE,INTERESTS,100872.82321936692,102131864854032
Climate Power Action,Clint Eastwood,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Elon Musk,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Gloc-9,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Kid Rock,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Roseanne Barr,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Duck Dynasty,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Joe Rogan,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Chuck Norris,TRUE,INTERESTS,100086.09560585587,100146969473168
Climate Power Action,Barstool Sports,TRUE,INTERESTS,100086.09560585587,100146969473168
New Hampshire Democratic Party,Deer hunting,TRUE,INTERESTS,98589.06478531337,205826147784
New Hampshire Democratic Party,Petroleum industry,TRUE,INTERESTS,98589.06478531337,205826147784
New Hampshire Democratic Party,Fishing,TRUE,INTERESTS,98589.06478531337,205826147784
Reality Team,Birthday in March,TRUE,DEMOGRAPHICS,97458.83535491842,112049393932531
Reality Team,Birthday in October,TRUE,DEMOGRAPHICS,97341.33556547627,112049393932531
Better Colorado Alliance,Elon Musk,TRUE,INTERESTS,94231.04905681258,102131864854032
Better Colorado Alliance,Fox News,TRUE,DEMOGRAPHICS,94231.04905681258,102131864854032
Love Has No Labels,Volunteering,TRUE,INTERESTS,93088.39334094618,1528980567353817
Love Has No Labels,Community issues,TRUE,INTERESTS,93088.39334094618,1528980567353817
Love Has No Labels,Voting,TRUE,INTERESTS,93088.39334094618,1528980567353817
Love Has No Labels,Charity and causes,TRUE,INTERESTS,93088.39334094618,1528980567353817
Climate Vote MN,The Dr. Oz Show,TRUE,INTERESTS,91994.606590638,107553074295243
House Majority PAC,Fox hunting,TRUE,INTERESTS,90025.9720040627,228754857151053
Red Wine and Blue,Duck Dynasty,TRUE,INTERESTS,88780.63818378265,769672130075351
Supermajority,Fox Broadcasting Company,TRUE,INTERESTS,85943.3227642921,679171239164792
Supermajority,Trump Hotel Las Vegas,TRUE,INTERESTS,85943.3227642921,679171239164792
Supermajority,Trump Tower (New York City),TRUE,INTERESTS,85943.3227642921,679171239164792
Supermajority,FOX,TRUE,DEMOGRAPHICS,85943.3227642921,679171239164792
United We Dream Action,Joe Rogan,TRUE,INTERESTS,85912.34794310806,324558475104607
United We Dream Action,Ted Nugent,TRUE,INTERESTS,85912.34794310806,324558475104607
United We Dream Action,Kid Rock,TRUE,INTERESTS,85706.35761236661,324558475104607
United We Dream Action,Elisabeth Hasselbeck,TRUE,INTERESTS,85706.35761236661,324558475104607
United We Dream Action,Roseanne Barr,TRUE,INTERESTS,85706.35761236661,324558475104607
Katie Porter,Joe Rogan,TRUE,INTERESTS,85510.55669033289,428821014132730
Katie Porter,Hunting,TRUE,INTERESTS,83792.51655591343,428821014132730
Katie Porter,Construction,TRUE,INTERESTS,83792.51655591343,428821014132730
Planned Parenthood Action,Chuck Norris,TRUE,INTERESTS,83587.83703774195,8934429638
Planned Parenthood Action,Duck Dynasty,TRUE,INTERESTS,83587.83703774195,8934429638
Planned Parenthood Action,Barstool Sports,TRUE,INTERESTS,83587.83703774195,8934429638
Planned Parenthood Action,Gloc-9,TRUE,INTERESTS,83587.83703774195,8934429638
Planned Parenthood Action,Elon Musk,TRUE,INTERESTS,83587.83703774195,8934429638
Planned Parenthood Action,Roseanne Barr,TRUE,INTERESTS,83148.75684318619,8934429638
Priorities USA,Professional degree,TRUE,DEMOGRAPHICS,81938.09109259253,319306375177850
Priorities USA,College grad,TRUE,DEMOGRAPHICS,81938.09109259253,319306375177850
Priorities USA,Master's degree,TRUE,DEMOGRAPHICS,81938.09109259253,319306375177850
Kathy Hochul,ExxonMobil,TRUE,INTERESTS,81502.02794284688,87023326103
Kathy Hochul,FOX,TRUE,DEMOGRAPHICS,81311.57827479833,87023326103
Kathy Hochul,Fox,TRUE,INTERESTS,81311.57827479833,87023326103
Michael Bennet,Hunting,TRUE,INTERESTS,79056.23729187263,57495285387
Michael Bennet,Joe Rogan,TRUE,INTERESTS,79056.23729187263,57495285387
Michael Bennet,NASCAR,TRUE,INTERESTS,79056.23729187263,57495285387
Planned Parenthood Action,Kanye West,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,Candace Cameron Bure,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,Stacey Dash,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,Joe Rogan Questions Everything,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,Caitlyn Jenner,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,Kelsey Grammer,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,NASCAR,TRUE,INTERESTS,78992.40500150864,8934429638
Planned Parenthood Action,Fox News,TRUE,DEMOGRAPHICS,78992.40500150864,8934429638
United We Dream Action,Big-game hunting,TRUE,INTERESTS,78707.61637500401,324558475104607
United We Dream Action,Toby Keith,TRUE,INTERESTS,78707.61637500401,324558475104607
United We Dream Action,Ayn Rand,TRUE,INTERESTS,78707.61637500401,324558475104607
United We Dream Action,National Football League,TRUE,INTERESTS,78707.61637500401,324558475104607
United We Dream Action,Dave Ramsey,TRUE,INTERESTS,78707.61637500401,324558475104607
Red Wine and Blue,NASCAR,TRUE,INTERESTS,78312.64486067751,769672130075351
The Humane Society of the United States,The Humane Society of the United States,TRUE,INTERESTS,77754.24565178959,6041057841
Maggie Hassan,Hunting,TRUE,INTERESTS,74934.9289042177,134535726580904
Maggie Hassan,Construction,TRUE,INTERESTS,74934.9289042177,134535726580904
Judicial Integrity Project of Michigan,PETA (People for the Ethical Treatment of Animals),TRUE,INTERESTS,74926.11359179541,105679308957405
Judicial Integrity Project of Michigan,Electric vehicle,TRUE,INTERESTS,74926.11359179541,105679308957405
Judicial Integrity Project of Michigan,Whole Foods Market,TRUE,INTERESTS,74926.11359179541,105679308957405
Judicial Integrity Project of Michigan,Renewable energy,TRUE,INTERESTS,74926.11359179541,105679308957405
Judicial Integrity Project of Michigan,NPR,TRUE,INTERESTS,74926.11359179541,105679308957405
Climate Vote MN,Objectivism (Ayn Rand),TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Dana White,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Roseanne Barr,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Clint Eastwood,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Survivalism,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Survival skills,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Ayn Rand,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Kid Rock,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Ted Nugent,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Homestead Survival,TRUE,INTERESTS,74758.15600941303,107553074295243
Climate Vote MN,Chris Pratt,TRUE,INTERESTS,74758.15600941303,107553074295243
Steve Sisolak,Master's degree,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,Doctorate degree,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,College grad,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,Some grad school,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,In grad school,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,In college,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,Associate degree,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
Steve Sisolak,Some college,TRUE,DEMOGRAPHICS,74629.34101919092,1556928477963264
